regulator_symbol	regulator_id	target_symbol	2target_id	database	evidence	confidence
STAT5B	6777	PTTG1IP	2754	tred	Experimental	High
STAT5B	6777	PRF1	25551	tred	Experimental	High
STAT5B	6777	PPARG	25468	tred	Experimental	High
STAT5B	6777	PIM2	211040	kegg	Experimental	High
STAT5B	6777	PAX5	25079	tred	Experimental	High
STAT5B	6777	OSM	25008	tred	Experimental	High
STAT5B	6777	MYC	24609	kegg	Experimental	High
STAT5B	6777	MUC1	24582	tred	Experimental	High
STAT5B	6777	MET	24233	tred	Experimental	High
STAT5B	6777	IL6ST	23572	tred	Experimental	High
STAT5B	6777	IL2RA	23559	tred	Experimental	High
STAT5B	6777	IGF1	23479	tred	Experimental	High
STAT5B	6777	IFNG	23458	tred	Experimental	High
STAT6	6778	CCND2	2894	kegg	Experimental	High
STAT6	6778	SOCS7	230837	kegg	Experimental	High
STAT6	6778	SOCS5	29655	kegg	Experimental	High
STAT6	6778	SOCS4	2122809	kegg	Experimental	High
STAT6	6778	SOCS1	28651	kegg	Experimental	High
STAT6	6778	PIM1	25292	kegg	Experimental	High
STAT6	6778	MYC	24609	kegg	Experimental	High
STAT6	6778	SOCS3	29021	ucsc,kegg	Experimental	High
STAT6	6778	CCND3	2896	kegg	Experimental	High
STAT6	6778	CCND1	2595	kegg	Experimental	High
STAT6	6778	BCL2L1	2598	tred	Experimental	High
STAT6	6778	SOCS2	28835	ucsc,kegg	Experimental	High
STAT6	6778	CISH	21154	kegg	Experimental	High
STAT6	6778	CREBBP	21387	hprd,kegg	Experimental	High
STAT6	6778	EP300	22033	hprd,kegg	Experimental	High
STAT6	6778	IRF9	210379	kegg	Experimental	High
STAT6	6778	JAK1	23716	hprd,kegg	Experimental	High
STAT6	6778	JAK2	23717	kegg	Experimental	High
STAT6	6778	JAK3	23718	kegg	Experimental	High
STAT6	6778	PIAS1	28554	kegg	Experimental	High
STAT6	6778	PIAS2	29063	kegg	Experimental	High
STAT6	6778	PIAS3	210401	kegg	Experimental	High
STAT6	6778	PIAS4	251588	kegg	Experimental	High
STAT6	6778	TYK2	27297	kegg	Experimental	High
SUFU	51684	GLI1	22735	hprd,kegg	Experimental	High
SUFU	51684	SMO	26608	kegg	Experimental	High
SUFU	51684	GLI3	22737	hprd,kegg	Experimental	High
SUFU	51684	GLI2	22736	hprd,kegg	Experimental	High
TAL1	6886	CDH13	21012	tred	Experimental	High
TBL1X	6907	CTNNB1	21499	hprd,kegg	Experimental	High
TBL1X	6907	APC	2324	kegg	Experimental	High
TBL1X	6907	APC2	210297	kegg	Experimental	High
TCEB1	6921	EPAS1	22034	kegg	Experimental	High
TCEB1	6921	HIF1A	23091	kegg	Experimental	High
TCEB2	6923	HIF1A	23091	kegg	Experimental	High
TCEB2	6923	EPAS1	22034	kegg	Experimental	High
TCF3	6929	hsa-miR-451	2MIMAT0001631	transmir	Experimental	High
TCF4	6925	hsa-miR-181a	2MIMAT0000256	transmir	Experimental	High
TCF4	6925	hsa-miR-21	2MIMAT0000076	transmir	Experimental	High
TCF4	6925	hsa-miR-181b	2MIMAT0000257	transmir	Experimental	High
TCF7	6932	MITF	24286	kegg	Experimental	High
TCF7	6932	JUN	23725	kegg	Experimental	High
TCF7	6932	FOSL1	28061	kegg	Experimental	High
TCF7	6932	CCND3	2896	kegg	Experimental	High
TCF7	6932	CCND2	2894	kegg	Experimental	High
TCF7	6932	CCND1	2595	kegg	Experimental	High
TCF7	6932	MMP7	24316	kegg	Experimental	High
TCF7	6932	MYC	24609	kegg	Experimental	High
TCF7	6932	PPARD	25467	kegg	Experimental	High
TCF7	6932	BIRC5	2332	kegg	Experimental	High
TCF7	6932	CCND1	2595	kegg	Experimental	High
TCF7	6932	CREBBP	21387	kegg	Experimental	High
TCF7	6932	CTBP1	21487	kegg	Experimental	High
TCF7	6932	CTBP2	21488	kegg	Experimental	High
TCF7	6932	CTNNB1	21499	kegg	Experimental	High
TCF7	6932	EP300	22033	kegg	Experimental	High
TCF7	6932	JUP	23728	kegg	Experimental	High
TCF7	6932	MYC	24609	kegg	Experimental	High
TCF7	6932	NLK	251701	kegg	Experimental	High
TCF7	6932	RUVBL1	28607	kegg	Experimental	High
TCF7	6932	SMAD4	24089	kegg	Experimental	High
TCF7	6932	SOX17	264321	kegg	Experimental	High
TCF7	6932	BIRC5	2332	kegg	Experimental	High
TCF7L1	83439	MYC	24609	kegg	Experimental	High
TCF7L1	83439	BIRC5	2332	kegg	Experimental	High
TCF7L1	83439	CCND1	2595	kegg	Experimental	High
TCF7L1	83439	CCND2	2894	kegg	Experimental	High
TCF7L1	83439	CCND3	2896	kegg	Experimental	High
TCF7L1	83439	FOSL1	28061	kegg	Experimental	High
TCF7L1	83439	JUN	23725	kegg	Experimental	High
TCF7L1	83439	MITF	24286	kegg	Experimental	High
TCF7L1	83439	MMP7	24316	kegg	Experimental	High
TCF7L1	83439	BIRC5	2332	kegg	Experimental	High
TCF7L1	83439	CCND1	2595	kegg	Experimental	High
TCF7L1	83439	CREBBP	21387	kegg	Experimental	High
TCF7L1	83439	CTBP1	21487	kegg	Experimental	High
TCF7L1	83439	CTBP2	21488	kegg	Experimental	High
TCF7L1	83439	CTNNB1	21499	hprd,kegg	Experimental	High
TCF7L1	83439	EP300	22033	kegg	Experimental	High
TCF7L1	83439	JUP	23728	kegg	Experimental	High
TCF7L1	83439	MYC	24609	kegg	Experimental	High
TCF7L1	83439	NLK	251701	kegg	Experimental	High
TCF7L1	83439	RUVBL1	28607	kegg	Experimental	High
TCF7L1	83439	SMAD4	24089	kegg	Experimental	High
TCF7L1	83439	SOX17	264321	kegg	Experimental	High
TCF7L1	83439	PPARD	25467	kegg	Experimental	High
TCF7L2	6934	SMAD4	24089	kegg	Experimental	High
TCF7L2	6934	SOX17	264321	kegg	Experimental	High
TCF7L2	6934	NLK	251701	kegg	Experimental	High
TCF7L2	6934	MYC	24609	kegg	Experimental	High
TCF7L2	6934	JUP	23728	hprd,kegg	Experimental	High
TCF7L2	6934	EP300	22033	hprd,kegg	Experimental	High
TCF7L2	6934	CTNNB1	21499	hprd,kegg	Experimental	High
TCF7L2	6934	CTBP2	21488	kegg	Experimental	High
TCF7L2	6934	CTBP1	21487	kegg	Experimental	High
TCF7L2	6934	CREBBP	21387	kegg	Experimental	High
TCF7L2	6934	CCND1	2595	kegg	Experimental	High
TCF7L2	6934	BIRC5	2332	kegg	Experimental	High
TCF7L2	6934	BIRC5	2332	kegg	Experimental	High
TCF7L2	6934	CCND1	2595	kegg	Experimental	High
TCF7L2	6934	CCND2	2894	kegg	Experimental	High
TCF7L2	6934	CCND3	2896	kegg	Experimental	High
TCF7L2	6934	FOSL1	28061	kegg	Experimental	High
TCF7L2	6934	JUN	23725	kegg	Experimental	High
TCF7L2	6934	MITF	24286	kegg	Experimental	High
TCF7L2	6934	MMP7	24316	kegg	Experimental	High
TCF7L2	6934	MYC	24609	kegg	Experimental	High
TCF7L2	6934	PPARD	25467	kegg	Experimental	High
TCF7L2	6934	RUVBL1	28607	kegg	Experimental	High
TFAP2A	7020	PTGS2	25743	ensembl,tred	Experimental	High
TFAP2A	7020	RECQL4	29401	ensembl,tred	Experimental	High
TFAP2A	7020	SDC4	26385	ensembl,tred	Experimental	High
TFAP2A	7020	SERPINE1	25054	ensembl,tred	Experimental	High
TFAP2A	7020	SHMT2	26472	ensembl,tred	Experimental	High
TFAP2A	7020	SMPD1	26609	ensembl,tred	Experimental	High
TFAP2A	7020	SOS1	26654	ensembl,tred	Experimental	High
TFAP2A	7020	SPHK1	28877	ensembl,tred	Experimental	High
TFAP2A	7020	TSHR	27253	tred	Experimental	High
TFAP2A	7020	TGFA	27039	ensembl,tred	Experimental	High
TFAP2A	7020	VEGFB	27423	ensembl,tred	Experimental	High
TFAP2A	7020	TFAP2A	27020	ensembl,tred	Experimental	High
TFAP2A	7020	TRIM27	25987	tred	Experimental	High
TFAP2A	7020	TPO	27173	tred	Experimental	High
TFAP2A	7020	TPH1	27166	tred	Experimental	High
TFAP2A	7020	TP73	27161	tred	Experimental	High
TFAP2A	7020	TOP1	27150	tred	Experimental	High
TFAP2A	7020	TNF	27124	tred	Experimental	High
TFAP2A	7020	TK1	27083	tred	Experimental	High
TFAP2A	7020	TIMP2	27077	tred	Experimental	High
TFAP2A	7020	TIMP1	27076	tred	Experimental	High
TFAP2A	7020	THPO	27066	tred	Experimental	High
TFAP2A	7020	TH	27054	tred	Experimental	High
TFAP2A	7020	TGFB3	27043	tred	Experimental	High
TFAP2A	7020	TCN2	26948	tred	Experimental	High
TFAP2A	7020	TBXAS1	26916	tred	Experimental	High
TFAP2A	7020	TALDO1	26888	tred	Experimental	High
TFAP2A	7020	TAF7	26879	tred	Experimental	High
TFAP2A	7020	SYT1	26857	tred	Experimental	High
TFAP2A	7020	SYN2	26854	tred	Experimental	High
TFAP2A	7020	SRMS	26725	tred	Experimental	High
TFAP2A	7020	SRM	26723	tred	Experimental	High
TFAP2A	7020	SRC	26714	tred	Experimental	High
TFAP2A	7020	SPRY2	210253	tred	Experimental	High
TFAP2A	7020	SP1	26667	tred	Experimental	High
TFAP2A	7020	SOD1	26647	tred	Experimental	High
TFAP2A	7020	SNAP91	29892	tred	Experimental	High
TFAP2A	7020	SLPI	26590	tred	Experimental	High
TFAP2A	7020	SLC6A4	26532	tred	Experimental	High
TFAP2A	7020	SLC25A21	289874	tred	Experimental	High
TFAP2A	7020	SLC19A1	26573	tred	Experimental	High
TFAP2A	7020	SLC13A4	226266	tred	Experimental	High
TFAP2A	7020	SLC11A1	26556	tred	Experimental	High
TFAP2A	7020	SERPINB2	25055	tred	Experimental	High
TFAP2A	7020	SERPINA3	212	tred	Experimental	High
TFAP2A	7020	SEL1L	26400	tred	Experimental	High
TFAP2A	7020	SCNN1G	26340	tred	Experimental	High
TFAP2A	7020	RGL3	257139	tred	Experimental	High
TFAP2A	7020	REV3L	25980	tred	Experimental	High
TFAP2A	7020	RAD51B	25890	tred	Experimental	High
TFAP2A	7020	PSG1	25669	tred	Experimental	High
TFAP2A	7020	PRKCB	25579	tred	Experimental	High
TFAP2A	7020	PRKCA	25578	tred	Experimental	High
TFAP2A	7020	PPP4C	25531	tred	Experimental	High
TFAP2A	7020	POMC	25443	tred	Experimental	High
TFAP2A	7020	POLD2	25425	tred	Experimental	High
TFAP2A	7020	POLA2	223649	tred	Experimental	High
TFAP2A	7020	PLAUR	25329	tred	Experimental	High
TFAP2A	7020	PLAT	25327	tred	Experimental	High
TFAP2A	7020	PLA2G4A	25321	tred	Experimental	High
TFAP2A	7020	PIM1	25292	tred	Experimental	High
TFAP2A	7020	PGRMC1	210857	tred	Experimental	High
TFAP2A	7020	PECAM1	25175	tred	Experimental	High
TFAP2A	7020	PDE5A	28654	tred	Experimental	High
TFAP2A	7020	PCSK6	25046	tred	Experimental	High
TFAP2A	7020	PCDHB11	256125	tred	Experimental	High
TFAP2A	7020	OXTR	25021	tred	Experimental	High
TFAP2A	7020	OAT	24942	tred	Experimental	High
TFAP2A	7020	NTRK3	24916	tred	Experimental	High
TFAP2A	7020	NTRK1	24914	tred	Experimental	High
TFAP2A	7020	NT5E	24907	tred	Experimental	High
TFAP2A	7020	NRGN	24900	tred	Experimental	High
TFAP2A	7020	NRG2	29542	tred	Experimental	High
TFAP2A	7020	NR3C2	24306	tred	Experimental	High
TFAP2A	7020	NPY1R	24886	tred	Experimental	High
TFAP2A	7020	NPR1	24881	tred	Experimental	High
TFAP2A	7020	NOS3	24846	tred	Experimental	High
TFAP2A	7020	NOS1	24842	tred	Experimental	High
TFAP2A	7020	NOL3	28996	tred	Experimental	High
TFAP2A	7020	NNAT	24826	tred	Experimental	High
TFAP2A	7020	NME3	24832	tred	Experimental	High
TFAP2A	7020	NID1	24811	tred	Experimental	High
TFAP2A	7020	NHLH1	24807	tred	Experimental	High
TFAP2A	7020	NCL	24691	tred	Experimental	High
TFAP2A	7020	MYO6	24646	tred	Experimental	High
TFAP2A	7020	MYC	24609	tred	Experimental	High
TFAP2A	7020	MYB	24602	tred	Experimental	High
TFAP2A	7020	MT1A	24489	tred	Experimental	High
TFAP2A	7020	MMP7	24316	tred	Experimental	High
TFAP2A	7020	MMP2	24313	tred	Experimental	High
TFAP2A	7020	MIPEP	24285	tred	Experimental	High
TFAP2A	7020	MIP	24284	tred	Experimental	High
TFAP2A	7020	MICA	2100507436	tred	Experimental	High
TFAP2A	7020	MGAT3	24248	tred	Experimental	High
TFAP2A	7020	ME2	24200	tred	Experimental	High
TFAP2A	7020	MBTPS1	28720	tred	Experimental	High
TFAP2A	7020	MAN2B1	24125	tred	Experimental	High
TFAP2A	7020	MADCAM1	28174	tred	Experimental	High
TFAP2A	7020	LTC4S	24056	tred	Experimental	High
TFAP2A	7020	LRP8	27804	tred	Experimental	High
TFAP2A	7020	LHCGR	23973	tred	Experimental	High
TFAP2A	7020	LAMB1	23912	tred	Experimental	High
TFAP2A	7020	L1CAM	23897	tred	Experimental	High
TFAP2A	7020	KRT4	23851	tred	Experimental	High
TFAP2A	7020	KRT16	23868	tred	Experimental	High
TFAP2A	7020	KRT14	23861	tred	Experimental	High
TFAP2A	7020	KIT	23815	tred	Experimental	High
TFAP2A	7020	KCNA5	23741	tred	Experimental	High
TFAP2A	7020	KAL1	23730	tred	Experimental	High
TFAP2A	7020	ITPR1	23708	tred	Experimental	High
TFAP2A	7020	IMPA2	23613	tred	Experimental	High
TFAP2A	7020	IL4	23565	tred	Experimental	High
TFAP2A	7020	IL3	23562	tred	Experimental	High
TFAP2A	7020	IL2RB	23560	tred	Experimental	High
TFAP2A	7020	IL13RA2	23598	tred	Experimental	High
TFAP2A	7020	IL13	23596	tred	Experimental	High
TFAP2A	7020	IGFBP3	23486	tred	Experimental	High
TFAP2A	7020	IGFBP2	23485	tred	Experimental	High
TFAP2A	7020	IGF2	23481	tred	Experimental	High
TFAP2A	7020	IFNG	23458	tred	Experimental	High
TFAP2A	7020	HTT	23064	tred	Experimental	High
TFAP2A	7020	HTR4	23360	tred	Experimental	High
TFAP2A	7020	HSPB1	23315	tred	Experimental	High
TFAP2A	7020	HSPA8	23312	tred	Experimental	High
TFAP2A	7020	HSPA1A	23303	tred	Experimental	High
TFAP2A	7020	HSD17B4	23295	tred	Experimental	High
TFAP2A	7020	HSD17B2	23294	tred	Experimental	High
TFAP2A	7020	HSD17B1	23292	tred	Experimental	High
TFAP2A	7020	HRH1	23269	tred	Experimental	High
TFAP2A	7020	HRAS	23265	tred	Experimental	High
TFAP2A	7020	HPGDS	227306	tred	Experimental	High
TFAP2A	7020	HOXA4	23201	tred	Experimental	High
TFAP2A	7020	HOXA2	23199	tred	Experimental	High
TFAP2A	7020	HOOK2	229911	tred	Experimental	High
TFAP2A	7020	HMGCS2	23158	tred	Experimental	High
TFAP2A	7020	HK2	23099	tred	Experimental	High
TFAP2A	7020	HFE	23077	tred	Experimental	High
TFAP2A	7020	HEXB	23074	tred	Experimental	High
TFAP2A	7020	HEXA	23073	tred	Experimental	High
TFAP2A	7020	HCK	23055	tred	Experimental	High
TFAP2A	7020	HAL	23034	tred	Experimental	High
TFAP2A	7020	GUCA2B	22981	tred	Experimental	High
TFAP2A	7020	GRIN2B	22904	tred	Experimental	High
TFAP2A	7020	GPX4	22879	tred	Experimental	High
TFAP2A	7020	GPC3	22719	tred	Experimental	High
TFAP2A	7020	GNRHR	22798	tred	Experimental	High
TFAP2A	7020	GNAI2	22771	tred	Experimental	High
TFAP2A	7020	GM2A	22760	tred	Experimental	High
TFAP2A	7020	GLI1	22735	tred	Experimental	High
TFAP2A	7020	GIF	22694	tred	Experimental	High
TFAP2A	7020	GFAP	22670	tred	Experimental	High
TFAP2A	7020	GDNF	22668	tred	Experimental	High
TFAP2A	7020	GCLC	22729	tred	Experimental	High
TFAP2A	7020	GAST	22520	tred	Experimental	High
TFAP2A	7020	GALNT3	22591	tred	Experimental	High
TFAP2A	7020	GALNS	22588	tred	Experimental	High
TFAP2A	7020	GALC	22581	tred	Experimental	High
TFAP2A	7020	GAA	22548	tred	Experimental	High
TFAP2A	7020	FLI1	22313	tred	Experimental	High
TFAP2A	7020	FGFR3	22261	tred	Experimental	High
TFAP2A	7020	FBLN1	22192	tred	Experimental	High
TFAP2A	7020	FASN	22194	tred	Experimental	High
TFAP2A	7020	F3	22152	tred	Experimental	High
TFAP2A	7020	F2R	22149	tred	Experimental	High
TFAP2A	7020	ETS2	22114	tred	Experimental	High
TFAP2A	7020	ETS1	22113	tred	Experimental	High
TFAP2A	7020	ERVW-1	230816	tred	Experimental	High
TFAP2A	7020	ERBB2	22064	tred	Experimental	High
TFAP2A	7020	EGR1	21958	tred	Experimental	High
TFAP2A	7020	EGFR	21956	tred	Experimental	High
TFAP2A	7020	DSG3	21830	tred	Experimental	High
TFAP2A	7020	DSG1	21828	tred	Experimental	High
TFAP2A	7020	DRD1	21812	tred	Experimental	High
TFAP2A	7020	DHX8	21659	tred	Experimental	High
TFAP2A	7020	DHX34	29704	tred	Experimental	High
TFAP2A	7020	DEFB104A	2140596	tred	Experimental	High
TFAP2A	7020	DECR1	21666	tred	Experimental	High
TFAP2A	7020	DBH	21621	tred	Experimental	High
TFAP2A	7020	CYP3A4	21576	tred	Experimental	High
TFAP2A	7020	CYP11A1	21583	tred	Experimental	High
TFAP2A	7020	CXCL5	26374	tred	Experimental	High
TFAP2A	7020	CTSD	21509	tred	Experimental	High
TFAP2A	7020	CTF1	21489	tred	Experimental	High
TFAP2A	7020	CSTA	21475	tred	Experimental	High
TFAP2A	7020	CRX	21406	tred	Experimental	High
TFAP2A	7020	COL6A2	21292	tred	Experimental	High
TFAP2A	7020	CNTN1	21272	tred	Experimental	High
TFAP2A	7020	CLU	21191	tred	Experimental	High
TFAP2A	7020	CLN5	21203	tred	Experimental	High
TFAP2A	7020	CITED1	24435	tred	Experimental	High
TFAP2A	7020	CHRNA7	21139	tred	Experimental	High
TFAP2A	7020	CHRNA3	21136	tred	Experimental	High
TFAP2A	7020	CHRM3	21131	tred	Experimental	High
TFAP2A	7020	CHGA	21113	tred	Experimental	High
TFAP2A	7020	CGA	21081	tred	Experimental	High
TFAP2A	7020	CFTR	21080	tred	Experimental	High
TFAP2A	7020	CDKN1A	21026	tred	Experimental	High
TFAP2A	7020	CDH17	21015	tred	Experimental	High
TFAP2A	7020	CD79A	2973	tred	Experimental	High
TFAP2A	7020	CD7	2924	tred	Experimental	High
TFAP2A	7020	CD58	2965	tred	Experimental	High
TFAP2A	7020	CD36	2948	tred	Experimental	High
TFAP2A	7020	CD22	2933	tred	Experimental	High
TFAP2A	7020	CCNB1	2891	tred	Experimental	High
TFAP2A	7020	CCL3	26348	tred	Experimental	High
TFAP2A	7020	CCL17	26361	tred	Experimental	High
TFAP2A	7020	CBS	2875	tred	Experimental	High
TFAP2A	7020	CALB2	2794	tred	Experimental	High
TFAP2A	7020	CA9	2768	tred	Experimental	High
TFAP2A	7020	C1QTNF1	2114897	tred	Experimental	High
TFAP2A	7020	BST1	2683	tred	Experimental	High
TFAP2A	7020	BFSP2	28419	tred	Experimental	High
TFAP2A	7020	BACE1	223621	tred	Experimental	High
TFAP2A	7020	ATP6V1B2	2526	tred	Experimental	High
TFAP2A	7020	ATP2A2	2488	tred	Experimental	High
TFAP2A	7020	ATP1A3	2478	tred	Experimental	High
TFAP2A	7020	ATP12A	2479	tred	Experimental	High
TFAP2A	7020	ATP10A	257194	tred	Experimental	High
TFAP2A	7020	AQP2	2359	tred	Experimental	High
TFAP2A	7020	APOE	2348	tred	Experimental	High
TFAP2A	7020	APEX1	2328	tred	Experimental	High
TFAP2A	7020	APC	2324	tred	Experimental	High
TFAP2A	7020	AMPH	2273	tred	Experimental	High
TFAP2A	7020	ALPPL2	2251	tred	Experimental	High
TFAP2A	7020	ALOX5AP	2241	tred	Experimental	High
TFAP2A	7020	ALOX15	2246	tred	Experimental	High
TFAP2A	7020	ALDH3A2	2224	tred	Experimental	High
TFAP2A	7020	AKR1C1	21645	tred	Experimental	High
TFAP2A	7020	AGA	2175	tred	Experimental	High
TFAP2A	7020	ADRB1	2153	tred	Experimental	High
TFAP2A	7020	ADRA2B	2151	tred	Experimental	High
TFAP2A	7020	ADRA1D	2146	tred	Experimental	High
TFAP2A	7020	ADRA1A	2148	tred	Experimental	High
TFAP2A	7020	ADM	2133	tred	Experimental	High
TFAP2A	7020	ADH6	2130	tred	Experimental	High
TFAP2A	7020	ACHE	243	tred	Experimental	High
TFAP2A	7020	ABCD2	2225	tred	Experimental	High
TFAP2A	7020	ABCB1	25243	tred	Experimental	High
TFAP2A	7020	NF1	24763	ensembl,tred	Experimental	High
TFAP2A	7020	NQO1	21728	ensembl,tred	Experimental	High
TFAP2A	7020	NR3C1	22908	ensembl,tred	Experimental	High
TFAP2A	7020	ODC1	24953	ensembl,tred	Experimental	High
TFAP2A	7020	PA2G4	25036	ensembl,tred	Experimental	High
TFAP2A	7020	PARP1	2142	ensembl,tred	Experimental	High
TFAP2A	7020	PDHA1	25160	ensembl,tred	Experimental	High
TFAP2A	7020	PENK	25179	ucsc,tred	Experimental	High
TFAP2A	7020	PEX3	28504	ensembl,tred	Experimental	High
TFAP2A	7020	PFKFB3	25209	ensembl,tred	Experimental	High
TFAP2A	7020	POLD1	25424	ensembl,tred	Experimental	High
TFAP2A	7020	PPL	25493	ensembl,tred	Experimental	High
TFAP2A	7020	PRNP	25621	ensembl,tred	Experimental	High
TFAP2A	7020	PTGDS	25730	ensembl,tred	Experimental	High
TFAP2A	7020	GH2	22689	tred	Experimental	High
TFAP2A	7020	VIPR1	27433	tred	Experimental	High
TFAP2A	7020	VHL	27428	tred	Experimental	High
TFAP2A	7020	VEGFC	27424	tred	Experimental	High
TFAP2A	7020	UBTF	27343	tred	Experimental	High
TFAP2A	7020	UBE2L3	27332	tred	Experimental	High
TFAP2A	7020	JUP	23728	ucsc,ensembl,tred	Experimental	High
TFAP2A	7020	TNPO1	23842	ucsc,ensembl,tred	Experimental	High
TFAP2A	7020	VEGFA	27422	ucsc,ensembl,tred	Experimental	High
TFAP2A	7020	ACSL3	22181	ensembl,tred	Experimental	High
TFAP2A	7020	ADD1	2118	ensembl,tred	Experimental	High
TFAP2A	7020	ARSB	2411	ensembl,tred	Experimental	High
TFAP2A	7020	ATF2	21386	ensembl,tred	Experimental	High
TFAP2A	7020	ATP1A1	2476	ensembl,tred	Experimental	High
TFAP2A	7020	ATP2A3	2489	ensembl,tred	Experimental	High
TFAP2A	7020	B4GALT5	29334	ucsc,tred	Experimental	High
TFAP2A	7020	BCKDHA	2593	ensembl,tred	Experimental	High
TFAP2A	7020	BSG	2682	ensembl,tred	Experimental	High
TFAP2A	7020	CELSR1	29620	ucsc,tred	Experimental	High
TFAP2A	7020	CRABP2	21382	ensembl,tred	Experimental	High
TFAP2A	7020	CTNNB1	21499	ensembl,tred	Experimental	High
TFAP2A	7020	DDX5	21655	ensembl,tred	Experimental	High
TFAP2A	7020	DSG2	21829	ensembl,tred	Experimental	High
TFAP2A	7020	ELN	22006	ensembl,tred	Experimental	High
TFAP2A	7020	ENG	22022	ensembl,tred	Experimental	High
TFAP2A	7020	EXOC3	211336	ensembl,tred	Experimental	High
TFAP2A	7020	FAS	2355	ensembl,tred	Experimental	High
TFAP2A	7020	FLII	22314	ensembl,tred	Experimental	High
TFAP2A	7020	GLUD1	22746	ensembl,tred	Experimental	High
TFAP2A	7020	GUCA2A	22980	ensembl,tred	Experimental	High
TFAP2A	7020	GUSB	22990	ensembl,tred	Experimental	High
TFAP2A	7020	GYG1	22992	ensembl,tred	Experimental	High
TFAP2A	7020	HIP1	23092	ensembl,tred	Experimental	High
TFAP2A	7020	HMOX1	23162	ensembl,tred	Experimental	High
TFAP2A	7020	IFNGR1	23459	ensembl,tred	Experimental	High
TFAP2A	7020	IGF1R	23480	ensembl,tred	Experimental	High
TFAP2A	7020	IL8	23576	ensembl,tred	Experimental	High
TFAP2A	7020	ITGA2	23673	ensembl,tred	Experimental	High
TFAP2A	7020	ITGB1	23688	ensembl,tred	Experimental	High
TFAP2A	7020	KIF2A	23796	ensembl,tred	Experimental	High
TFAP2A	7020	KRT17	23872	ensembl,tred	Experimental	High
TFAP2A	7020	KRT5	23852	ensembl,tred	Experimental	High
TFAP2A	7020	MAPT	24137	ensembl,tred	Experimental	High
TFAP2A	7020	MPG	24350	ensembl,tred	Experimental	High
TFAP2A	7020	MTHFR	24524	ensembl,tred	Experimental	High
TFAP2A	7020	MTRR	24552	ensembl,tred	Experimental	High
TFAP2B	7021	IRAK2	23656	tred	Experimental	High
TFAP2B	7021	DRD1	21812	tred	Experimental	High
TFAP2C	7022	CSTA	21475	tred	Experimental	High
TFAP2C	7022	ESR1	22099	ucsc,tred	Experimental	High
TFDP1	7027	SMAD3	24088	kegg	Experimental	High
TFDP1	7027	SMAD2	24087	kegg	Experimental	High
TFDP1	7027	RBL2	25934	kegg	Experimental	High
TFDP1	7027	RBL1	25933	kegg	Experimental	High
TFDP1	7027	RB1	25925	kegg	Experimental	High
TFDP1	7027	CCNE2	29134	kegg	Experimental	High
TFDP1	7027	CCNE1	2898	kegg	Experimental	High
TFDP1	7027	CAV1	2857	tred	Experimental	High
TFDP1	7027	SMAD4	24089	kegg	Experimental	High
TFDP1	7027	MYC	24609	kegg	Experimental	High
TFDP2	7029	MYC	24609	kegg	Experimental	High
TFDP2	7029	CCNE1	2898	kegg	Experimental	High
TFDP2	7029	RB1	25925	kegg	Experimental	High
TFDP2	7029	RBL1	25933	kegg	Experimental	High
TFDP2	7029	RBL2	25934	kegg	Experimental	High
TFDP2	7029	CCNE2	29134	kegg	Experimental	High
TGFB1	7040	hsa-miR-141	2MIMAT0000432	transmir	Experimental	High
TGFB1	7040	hsa-miR-429	2MIMAT0001536	transmir	Experimental	High
TGFB1	7040	hsa-miR-29a	2MIMAT0000086	transmir	Experimental	High
TGFB1	7040	hsa-miR-27a	2MIMAT0000084	transmir	Experimental	High
TGFB1	7040	hsa-miR-24	2MIMAT0000080	transmir	Experimental	High
TGFB1	7040	hsa-miR-23a	2MIMAT0000078	transmir	Experimental	High
TGFB1	7040	hsa-miR-224	2MIMAT0000281	transmir	Experimental	High
TGFB1	7040	hsa-miR-205	2MIMAT0000266	transmir	Experimental	High
TGFB1	7040	hsa-miR-200c	2MIMAT0000617	transmir	Experimental	High
TGFB1	7040	hsa-miR-200b	2MIMAT0000318	transmir	Experimental	High
TGFB1	7040	hsa-miR-200a	2MIMAT0000682	transmir	Experimental	High
